Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Machine Learning Engineer,-1,"About thredUP:
thredUP is transforming resale with technology and a mission to inspire a new generation of consumers to think secondhand first. By making it easy to buy and sell secondhand, thredUP has become one of the world’s largest resale platforms for women’s and kids’ apparel, shoes and accessories. Sellers love thredUP because we make it easy to clean out their closets and unlock value for themselves or for the charity of their choice while doing good for the planet. Buyers love shopping value, premium and luxury brands all in one place, at up to 90% off estimated retail price. Our proprietary operating platform is the foundation for our managed marketplace and consists of distributed processing infrastructure, proprietary software and systems and data science expertise. In 2018, we extended our platform with thredUP’s Resale-As-A-Service (RaaSⓇ), which facilitates modern resale for a number of the world’s leading brands and retailers. thredUP has processed over 125 million unique secondhand items from 35,000 brands across 100 categories. By extending the life cycle of clothing, thredUP is changing the way consumers shop and ushering in a more sustainable future for the fashion industry.",3.6,"thredUP Inc
3.6",Remote,1001 to 5000 Employees,2009,Company - Public,"Department, Clothing, & Shoe Stores",Retail,Unknown / Non-Applicable
Data Scientist,-1,"TEAM : Cross-team Analytics & Strategy
REPORTS TO: SMD, Data Scientist & Insights
LOCATION: Flexible
THE ROLE
You will be a member of the Cross-Team Analytics & Strategy team (XT) in the Learning Vertical working to support the work of multiple national teams as well as many key org-wide cross-functional workstreams. You will be responsible for complex quantitative and qualitative research, model building, and analysis of partner team strategies and innovations. This includes transforming raw data into business solutions by leveraging machine learning and predictive modeling techniques. You possess strong analytical, quantitative, and communication skills. You are able to demonstrate the ability to set vision, see the big picture through the noise, and view challenges through multiple lenses.",3.9,"Teach For America
3.9",Remote,1001 to 5000 Employees,1990,Nonprofit Organization,Education Training Services,Education,$100 to $500 million (USD)
Graduate Data Scientist - Role Can be Remote,$63K - $137K (Glassdoor est.),"The Petcare Segment consists of five Divisions: Pet Nutrition, Royal Canin, Mars Veterinary Health N. America, Mars Veterinary Health International & Diagnostics, Kinship. Under this new organization of Petcare Product and Service brands, we launched our Strategy in 2018 with an objective to “Create a Better World for Pets by extending global leadership in Nutrition, Health and Services powered by Data”.
With the breadth and scale of our Petcare businesses we have unique and unrivalled data assets. The potential to create benefits for Pets and sustainable competitive advantage is huge and we need to seize this opportunity now.
Our data assets consist of Veterinary data including appointment and invoice details as well as the medical histories and diagnostic details this provides. We have breed and disease marker data from our DNA diagnostics business (Wisdom Health), Location and Activity Tracking data from our Whistle business. From our nutrition businesses we have sales data, some consumer data as well as valuable information about retailers, Veterinarians, Breeders and Shelters. We also have third party data providing us with product purchasing insights and the potential to develop deeper and broader views into Petcare shopping through collaboration and D2C engagement.",4.3,"MARS
4.2","Franklin, TN",10000+ Employees,1911,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD)
Data Scientist,$76K - $138K (Glassdoor est.),"Responsibilities:
Design of data science pipelines to ingest new data sources applying NLP processes to textual data, for example research abstracts and clinical trial documentation
Work with our existing data science team and models for research risk, peak sales predictions, and epidemiological datasets by engineering new features derived via NLP
Work with the broader Research & Development team to create improvements to our products and increase our data breadth and depth
Work with the data engineers to deploy new and existing models in AWS, suitable for production environments",4.2,"MMIT Network
4.2","Morrisville, PA",201 to 500 Employees,1994,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
Data Scientist,-1,"About thredUP:
thredUP is transforming resale with technology and a mission to inspire a new generation of consumers to think secondhand first. By making it easy to buy and sell secondhand, thredUP has become one of the world’s largest resale platforms for women’s and kids’ apparel, shoes and accessories. Sellers love thredUP because we make it easy to clean out their closets and unlock value for themselves or for the charity of their choice while doing good for the planet. Buyers love shopping value, premium and luxury brands all in one place, at up to 90% off estimated retail price. Our proprietary operating platform is the foundation for our managed marketplace and consists of distributed processing infrastructure, proprietary software and systems and data science expertise. In 2018, we extended our platform with thredUP’s Resale-As-A-Service (RaaSⓇ), which facilitates modern resale for a number of the world’s leading brands and retailers. thredUP has processed over 125 million unique secondhand items from 35,000 brands across 100 categories. By extending the life cycle of clothing, thredUP is changing the way consumers shop and ushering in a more sustainable future for the fashion industry.",3.6,"thredUP Inc
3.6",Remote,1001 to 5000 Employees,2009,Company - Public,"Department, Clothing, & Shoe Stores",Retail,Unknown / Non-Applicable
"Data Scientist, Music Partnerships",$77K - $169K (Glassdoor est.),"Data, Research & Insights
Data Science
Spotify’s mission is to unlock the potential of human creativity by giving a million creative artists the opportunity to live off their art and billions of fans the opportunity to enjoy and be inspired by these creators. Everything we do is driven by our love for music and podcasting. Today, we are the world’s most popular audio streaming subscription service with a community of more than 381 million users. We are looking for an outstanding Data Scientist to join the band and build core analytics to support our Music Partnerships teams, meaning the teams at Spotify who interface with record labels, music publishers, artists and songwriters.
Location",4.2,"Spotify
4.2","New York, NY",5001 to 10000 Employees,2006,Company - Public,Internet,Information Technology,Unknown / Non-Applicable
Data Scientist,Employer Provided Salary:$79K,"At Shipt, we are transforming the grocery shopping experience and giving time back to consumers. Shipt shoppers handpick fresh groceries and household essentials, then deliver them to your door in as little as one hour.
NOTICE OF FILING
TITLE: Data Scientist
SALARY: $78,936.00/year
DUTIES: This Data Scientist position will report to the Data Science Manager for Member and Product Personalization to develop machine learning backed systems for product recommendations and search. They will perform a wide variety of tasks including development of statistical models and online experiments. They make sense of data collected across our web and mobile apps and finding relationships as they relate to member behavior, product development, and profitability. The ideal candidate will be data-driven, intellectually curious, and a clear communicator.",4.0,Shipt,"San Francisco, CA",1001 to 5000 Employees,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable
"CO-OP, DATA SCIENCE",$69K - $164K (Glassdoor est.),"INTERNS
CO-OP, DATA SCIENCE
Boston, Massachusetts, United States of America

SPEED & SPIRIT is what we look for in our candidates, defined by some simple values that inspire us to BE DRIVEN in our performance, BE VIBRANT in our sporting legacy, BE TOGETHER in our team spirit, and BE YOU to let our individual talent and experience shine. Applying for a job at PUMA is easy and all genders are welcome. Simply click APPLY ONLINE and follow the steps to upload your application.",4.0,PUMA,"Boston, MA",10000+ Employees,1948,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$5 to $10 million (USD)
MACHINE LEARNING DATA SCIENTIST - PYTHON AND R,Employer Provided Salary:$110K - $150K,"Published
February 20, 2022
Location
100% Remote, United States of America
Job Type
Full-time
DESCRIPTION
TITLE: Machine Learning Data Scientist-Python and R
JOB ID: 11070
LOCATION: 100% Remote",-1,InspiHER Tech,Remote,1 to 50 Employees,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1
Data Scientist I,$60K - $115K (Glassdoor est.),"JOB SUMMARY:
Professional position, which writes software utilizing analytics and machine learning to the achieve business goals and objectives of the company. Works under immediate supervision. Demonstrates clear and working knowledge and concepts of software development, data science and learning algorithms. Responsible for the internal application programming and analysis of requirements using various technologies.
ESSENTIAL FUNCTIONS:
At Safety National, we live by the following five core values: Relationships, Integrity, Teamwork, Balance and Stability. Our Core Values serve as the fundamental foundation of our corporate culture and drive our interactions, both internally and externally. An essential function of all Safety National positions is to fully embrace and represent these core values in our daily work life and relationships.
Demonstrates up-to-date expertise in Software Engineering and applies this to the development, execution, and improvement of action plans with supervision by the Senior Data Scientists or Supervisor.
Implements most recent algorithms and approaches for machine learning in collaboration with our data analysts, actuaries, claims experts and underwriters with supervision by the Senior Data Scientists or Supervisor.
Assists more experienced and/or Senior Data Scientists in designing best architecture and selecting the most appropriate modeling techniques and data visualization for big data analysis.
Participates in projects in the area of prediction, optimization, and processes using advanced statistical / mathematical approaches, in the enterprise environment under supervision of Senior Data Scientists.
Responsible for timely achievement of milestones and project completion.",3.7,"Safety National
3.7","February, TN",201 to 500 Employees,1942,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD)
Data Scientist,$71K - $131K (Glassdoor est.),"IT Consulting Services Inc seeks Data Scientist for Fairless, PA office to apply algorithms to models predict outcomes of interest such as health, pharmaceutical, epidemiological and laboratory data for medical use. Work to apply sampling techniques to determine groups to be surveyed and use enumeration methods to better analyze future health trends. Clean and manipulate raw data using statistical software for better and more efficient health data and aid innovations in the pharmaceutical industry. May travel and relocate to various unanticipated sites throughout the US. Must have bachelorâ€™s degree in Biology, Pharmacy or related & 6 months of work experience. Send resume to contacthr@itconsultservices.com. ..",3.9,"IT Consulting Services
3.9","Fairless Hills, PA",1 to 50 Employees,Company - Private,Accounting,Accounting & Legal,$1 to $5 million (USD),-1
Junior Data Scientist Apprentice,$66K - $159K (Glassdoor est.),"Introduction
As a Junior Data Scientist at IBM, you will work as part of a team to solve business-related problems using data-driven techniques. You will apply the scientific method to business scenarios, clean and prepare data for statistical and machine learning modeling, work with a variety of analytical algorithms to build models that better explain data relationships and predict potential scenarios, translate data insights into business value, and communicate results to difference audiences. You will also master different technologies for model deployment.

Your Role and Responsibilities
Throughout your apprenticeship, you’ll work closely with other experienced data scientists and mentors in an interactive, collaborative environment. You’ll learn the fundamentals of probability, statistics, linear algebra, data preparation, data modeling, and deployment of machine learning models. In addition, you will be introduced to additional concepts, skills and tools including Python, Hadoop, and Spark, presentation skills, communication skills, and you will apply these skills to prepare for and successfully obtain data science experience that may lead to certification as a Junior Data Scientist. IBM Certification as a Junior Data Scientist provides the credentials and career milestone that is earned through demonstrated usage of Data Science tools and methodology through case studies, business references and technical references. Our apprenticeship program will give you the opportunity to build your skills to grow your career as a Junior Data Scientist.



IBM Apprenticeship Program is an official registered apprenticeship recognized by the Department of Labor (DOL). Every graduate of a Registered Apprenticeship program receives a nationally-recognized credential from the DOL.

During the apprenticeship duration, you will be required to complete specific learning hours and on the job training that has been outlined to ensure you are developing the skills and competencies essential to the role. You will be able to learn and grow at your own pace, but we expect most apprentices will complete their learning within 24 months. Once you graduate and receive your certificate from our apprentice program, you will be eligible to apply to available full-time roles at IBM.



An apprenticeship is about learning. We’re seeking candidates who have the following requirements, but we know you’re just getting your career started, and we’re committed to helping you learn and grow. If you are a highly curious individual, with a passion for learning, and a love of mathematics and data, you’re exactly the type of candidate we’re looking for. Data scientists are inquisitive: exploring, asking questions, doing what if analysis, questioning existing assumptions and processes. They are analytically-minded, statistically and mathematically driven.

To be successful, you need:





As an apprentice, you'll join with other apprentices in a local cohort. You'll go through the program together, learning about IBM and the skills you'll be attaining throughout your apprenticeship. Then, you'll work with your managers and mentors to progress through your personal skills roadmap, learning and demonstrating new knowledge and competencies through hands-on application with your project teams. You'll complete milestones along the way, earning digital credentials to validate your skills, and will come back together with other apprentices to participate in on-going training and development focused on your professional and technical skills. Best of all, you are a contributing member of your team, putting forward ideas, taking on responsibilities and making choices about how you get the job done just like any other IBMer.

This position is not eligible for visa sponsorship.

Apprentices must be based in the work location(s) listed or willing to relocate at own expense. Relocation assistance is not available.

ncappx",4.0,"IBM
4.0","New York, NY",10000+ Employees,1911,Company - Public,IT Services,Information Technology,$10+ billion (USD)
"Data Scientist, Reality Labs",-1,"As a Data Scientist at Meta, you will shape the future of people-facing and business-facing products we build in Reality Labs. In Reality Labs, we are building the next generalized computing platform and the Metaverse. New, innovative hardware and software experiences that radically redefine the way people work, play, and connect. From Oculus Quest to Ray-Ban Stories to Portal and Spark AR, our technologies make it easier for people to feel connected with each other and the world around them.By applying your technical skills, analytical mindset, and product intuition to one of the richest data sets in the world, you will help define the experiences we build for billions of people and hundreds of millions of businesses around the world. You will collaborate on a wide array of product and business problems with a diverse set of cross-functional partners across Product, Engineering, Research, Data Engineering, Marketing, Sales, Finance and others. You will use data and analysis to identify and solve product development and go-to-market’s biggest challenges. You will influence product strategy and investment decisions with data, be focused on impact, and collaborate with other teams. By joining Meta, you will become part of a world-class analytics community dedicated to skill development and career growth in analytics and beyond.About the role:- Product leadership: You will use data to understand the product and business ecosystem, quantify new opportunities, identify upcoming challenges, and shape product development to bring value to people, businesses, and Meta. You will help develop strategy and support leadership in prioritizing what to build and setting goals for execution. - Analytics: You will guide product and business teams using data and insights. You will focus on developing hypotheses and employ a diverse toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical approaches to test them.- Communication and influence: You won’t simply present data, but tell data-driven stories. You will convince and influence stakeholders using clear insights and recommendations. You will build credibility through structure and clarity, and be a trusted strategic partner.














Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.

Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.3,"Meta
4.3",Remote,10000+ Employees,2004,Company - Public,Internet,Information Technology,$10+ billion (USD)
Data Scientist,$72K - $147K (Glassdoor est.),"Scripps Health Administrative Services supports our five hospitals and 19 outpatient facilities, which treat half a million patients annually through 2,600 affiliated physicians.
At Scripps Health, you will experience the pride, support, respect that has been repeatedly recognized as one of the nation’s Top 100 Places to work.

You’ll be surrounded by people committed to making a difference in the lives of their patients and their teammates. So if you’re open to change, go ahead and unlock your potential.
The Data Scientist performs advanced integrated comprehensive reporting, consultative, and analytical expertise to provide data and information to internal and external stakeholders. Provides strategies to drive continuous improvement and strategic change for stakeholders. Assists with developing methodologies, performing analysis, summarizing results and developing conclusions for project teams, leaders, and internal and external stakeholders.",4.0,"Scripps Health
4.0","San Diego, CA",10000+ Employees,1924,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
Data Scientist,$92K - $169K (Glassdoor est.),"As Data Scientist working for Zipcar’s Revenue Management team you will be leading efforts to solve for complex theoretical problems including demand forecasting, price elasticity & member segmentation. Your research, analysis and modeling will be focused on achieving the challenging combination of improving both the member experience as well as financial performance. As the cities we operate in change and our member’s preferences evolve it is your job to help shape the future of Zipcar and our product offering.
What you will do:
Lead the development of Zipcar’s member demand forecasting model which powers downstream decisions including pricing, availability, and fleet.",3.8,"Zipcar, Inc.
3.8","Boston, MA",201 to 500 Employees,2000,Subsidiary or Business Segment,Car Rental,Travel & Tourism,$100 to $500 million (USD)
Junior Data Scientist,$75K - $148K (Glassdoor est.),"About ClimateAi
ClimateAi is on a mission to accelerate resilience in food, water, and energy. The company has launched the first of its kind Resilience-as-a-Service platform in agriculture to help supply chains adapt to climate change. The company was founded at Stanford University and is backed by top VC firms. We are a fast-growing Series-A company looking for passionate individuals who will create solutions for the most important issue of our time.

Culture",5.0,"ClimateAI
5.0","San Francisco, CA",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
Project-Sports Data Scientist,$61K - $118K (Glassdoor est.),"*This is a 24 month project position*

The ESPN Sports Analytics team is a multidisciplinary group where all members have a deep knowledge of sports, statistics, databases, programming logic and languages, and storytelling. Combining best-in-the-industry data with advanced mathematics and statistical modeling skills, Sports Analytics has created storytelling tools and metrics that have improved the evaluation of team and player performance, such as Total QBR and power ratings for NFL, NBA, college football and college basketball. These products make fans better informed and help keep ESPN at the cutting edge of sports statistical analysis.

The Sports Data Scientist will be the lead architect in designing and creating a NBA player adjusted plus-minus metric for use across all platforms, including within other predictive metrics. A secondary phase will include the modeling and development of player box score stats predictions, both pregame and in-game. The Sports Data Scientist will work with the Analytics leadership team to define project timelines and delegate duties. The incumbent must demonstrate critical thinking about the execution of the projects and keep Analytics leadership informed of progress. Completing work on deadlines is a crucial requirement. A portfolio of successful analytics projects and metrics is necessary to be considered for this position. The Sports Data Scientist will have the skills to partner with other Analytics Specialists as well as Content teams and Technology and Digital Product staffers on projects. Candidates need to have a deep understanding of Bayesian statistics and a background in constructing predictive models and complex formulas that explore new areas of analytics, ideally in sports.

Ideal candidates will possess the following traits:",4.0,ESPN,"Bristol, CT",1001 to 5000 Employees,1985,Subsidiary or Business Segment,Motion Picture Production & Distribution,Media,$500 million to $1 billion (USD)
Solaria Labs Data Science Co-op (July - December 2022),Employer Provided Salary:$24 - $32 Per Hour,"Who we are:
The economy is transforming, and to adapt, Liberty Mutual has established Solaria Labs (https://www.solarialabs.com): a global team that builds disruptive new products around emerging consumer trends like micro-mobility and the sharing economy. We have already launched a few products and one company since we started — for examples, see https://www.getcertainly.com, https://www.trydwellbeing.com/, and https://www.totalhomescore.com.
Why you may enjoy working at Solaria Labs:
The Data Science co-op will support data science efforts in Solaria Labs in a diverse set of challenges broadly related to public health, safety, and trust. Many of the concepts we develop require novel use of Liberty Mutual and partner data, and the application of current and emerging machine learning techniques to build previously inconceivable product offerings. You will interact with other data scientists and engineering teams to implement your solutions within internal and customer facing software products.

Bachelor's Degree
40",3.9,"Liberty Mutual Insurance
3.9","Boston, MA",10000+ Employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD)
Data Scientist (Remote),$54K - $129K (Glassdoor est.),"Join us as we pursue our vision to eliminate preventable sickness and transform kidney care using AI and data!

At pulseData, we provide value-based healthcare organizations and their care teams a patented data intelligence platform which helps deliver better care at less cost. As a company, we leverage data science and machine learning for Hospitals and Healthcare companies, to identify patients at risk of costly and avoidable medical outcomes.

In this role, you will become a member of pulseData's data science team. You'll work on a suite of data science projects to meet the needs of our clients and get to contribute in massive ways towards a growing organization.",5.0,"pulseData
5.0","New York, NY",1 to 50 Employees,2015,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
AstraZeneca Biometrics Graduate Programme: Statistical Programming - US,-1,"Biometrics Graduate Programme- Statistical Programmer
Location: Gaithersburg, Waltham, san Francisco - US
Salary: Competitive + Excellent Benefits
Be at the heart of bringing life-changing medicines to the world!
As part of our Biometrics Graduate Programme, you’ll be at the heart of the clinical study design, data analytics and interpretation of our innovative portfolio of medicines. Directly influence our mission to provide life-changing treatments and impact the lives of millions of people around the world.",4.1,"AstraZeneca
4.1","South San Francisco, CA",10000+ Employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Statistical Assistant,$32K - $62K (Glassdoor est.),"Overview
The UTOFUN is the leading internet source of analysis on Economy & US Real Estate and one stop real estate information platform. We deliver our information through a range of formats, from Website and Social Platforms to conferences and electronic services. In this position, not only you can experience most fast-growing business but also data- & tech-driven online platform.

We are recruiting statistical assistant in New York team.

Location at Midtown Manhattan, New York.
The following job duties are including but not limited to ….

Assist in compute and analyze real estate and economic data by statistical/quantitative formula and model.

Maintain and enter a large dataset of real estate, economic data, and verify data integrity.

Compile reports, charts, or graphs that describe and interpret findings of analysis into the production of periodic research papers/documents.

Assist in participating in the publication of data or information and communicating with clients, policymakers, and media reporters.
No working experience is required

Must have at least Bachelor degree in Economics, Statistics, Math or other related fields.

Resume email to utofun@utofun.com
Location: New York City",4.1,"UTOFUN
4.1","New York, NY",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
Data Science Co-Op,$75K - $144K (Glassdoor est.),"At Bristol Myers Squibb, we are inspired by a single vision – transforming patients’ lives through science. In oncology, hematology, immunology and cardiovascular disease – and one of the most diverse and promising pipelines in the industry – each of our passionate colleagues contribute to innovations that drive meaningful change. We bring a human touch to every treatment we pioneer. Join us and make a difference.
Position Summary
Leads discovery and optimization (LDO) is a diverse group of scientists and engineers, providing critical assay information to therapeutic research centers (TRCs) throughout research and early development (R&ED). We are seeking a highly motivated and innovative co-op scientist to join the data science and advanced analytics team within LDO. Team objectives include the development of machine learning, data science models and analytical tools to improve operational efficiencies, increase the impact of data packages, and improve data analysis capabilities.",3.9,"Bristol Myers Squibb
3.9","Princeton, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Junior Data Scientist,-1,"About you:
As a Junior Data Scientist you will contribute to the development and the deployment of machine learning models that will drive business decisions and improve user experience. You will utilize problem-solving skills, programming know-how, and business analytics to solve real-world problems at scale. You will access and analyze a variety of data to perform descriptive, predictive and prescriptive analytics, and you will communicate findings to different stakeholders.
In addition to building solutions, you must possess the aptitude and hunger to learn.
Required Skills and Experience:",4.0,"SmartAsset
4.0",New York State,201 to 500 Employees,2012,Company - Private,Financial Analytics & Research,Finance,Unknown / Non-Applicable
Data Scientist,-1,"Data Scientist
Overview of Position
The Data Scientist analyzes & applies anonymized healthcare information to enable better healthcare outcomes & costs for Change Healthcare, its customers and other key constituents
What will be my duties and responsibilities in this job?
Analyze anonymized healthcare information to support Change Healthcare and our customers & partners objectives, which include better healthcare outcomes, improved effectiveness and efficiency, enhanced access for those who need care, and strengthened health and wellness for patients and consumers.",3.4,"Change Healthcare
3.4",Wyoming,10000+ Employees,2007,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable
Data Scientist,-1,"ABOUT THE TEAM
At Stitch Fix, our data science team combines machine learning with expert human judgment to generate innovative recommendations and insights that transform the way our clients discover what they love. We believe in a curiosity-driven data science culture where members are empowered to deliver impact through end-to-end model development. The diversity of the problems that we work on and the data-rich environment of our business make it possible, even essential, to bring the tools of multiple disciplines to bear on our hardest problems. As a $2B+ company, our growing business is looking for data scientists to join us in the revolutionization of retail.",3.1,"Stitch Fix
3.1",California,10000+ Employees,2011,Company - Public,Other Retail Stores,Retail,$2 to $5 billion (USD)
Data Science / Business Intelligence / Informatics,-1,"Humana uses analytics, mathematics, statistics, modeling, business analysis, and technology to transform high volumes of complex data into advanced analytic solutions. Our Data Science, Business Intelligence and Informatics work assignments are varied and frequently require interpretation and independent determination of the appropriate courses of action. This requisition does not reflect an actual opening, but will be used to collect information and resumes from participants in the Humana-Mays Healthcare Analytics Competition.
Responsibilities
Humana has a wide variety of opportunities focused on data and analytics. Some jobs develop, maintain, and collect structured and unstructured data sets for analysis and reporting. Other responsibilities could include Creating reports, projections, models, and presentations to support business strategy and tactics. You'll develop department, segment, and organizational strategy and operating objectives, including their linkages to related areas. You'll have the opportunity to make decisions regarding own work methods, occasionally in ambiguous situations, and requires minimal direction and receives guidance where needed. Our wide variety of Analytics/Data Science/Business Intelligence and Informatics jobs reflect a wide variety of specific responsibilities and require a variety of experiences and skillsets based upon the specific position. Positions could be located in Louisville, KY, Boston, MA, Dallas, TX or Chicago, IL
40",4.0,"Humana
4.0","Boston, MA",10000+ Employees,1961,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD)
Data Scientist (Telemedicine Analytics),$85K - $168K (Glassdoor est.),"Forward is on a bold mission to make high-quality healthcare available to a billion people across the globe. We’re building the world’s most advanced healthcare platform from the ground up, combining hardware, software, and doctors under one roof.

Forward was founded in January 2016 by former executives and engineering leaders from Google and Uber. We are funded by some of the world's best investors and entrepreneurs, including Founder's Fund, Khosla Ventures, First Round Capital, Eric Schmidt (Google/Alphabet Chairman), Marc Benioff (Salesforce Founder), Joe Lonsdale (Palantir Founder), and Garrett Camp (Uber co-Founder).

Press and Videos:
Virtual Tour of Forward [YouTube]",3.6,Forward,"San Francisco, CA",Unknown,2016,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
Data Scientist,$89K - $170K (Glassdoor est.),"Location: Corning, NY, US, 14831
Company: Corning
Requisition Number: 52661

Corning is the world leader in specialty glass and ceramics, building and manufacturing keystone components that enable high-technology systems. Corning’s history is filled with breakthrough technologies that have played a meaningful role in the way the world works. We thrive on solving difficult, commercially relevant problems through a creative and collaborative research and development process.",3.9,"Corning
3.9","Corning, NY",Unknown,1851,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,Unknown / Non-Applicable
Data Scientist,$76K - $138K (Glassdoor est.),"Responsibilities:
Design of data science pipelines to ingest new data sources applying NLP processes to textual data, for example research abstracts and clinical trial documentation
Work with our existing data science team and models for research risk, peak sales predictions, and epidemiological datasets by engineering new features derived via NLP
Work with the broader Research & Development team to create improvements to our products and increase our data breadth and depth
Work with the data engineers to deploy new and existing models in AWS, suitable for production environments",4.2,"MMIT Network
4.2","Morrisville, PA",201 to 500 Employees,1994,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
Data Scientist,$58K - $124K (Glassdoor est.),"It's fun to work in a company where people truly BELIEVE in what they're doing!
We're committed to bringing passion and customer focus to the business.
Data Scientist
If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",3.3,"Grand Casino
3.3","Onamia, MN",1001 to 5000 Employees,1991,Company - Private,Gambling,"Arts, Entertainment & Recreation",Unknown / Non-Applicable
Graduate Data Scientist - Role Can be Remote,$63K - $137K (Glassdoor est.),"The Petcare Segment consists of five Divisions: Pet Nutrition, Royal Canin, Mars Veterinary Health N. America, Mars Veterinary Health International & Diagnostics, Kinship. Under this new organization of Petcare Product and Service brands, we launched our Strategy in 2018 with an objective to “Create a Better World for Pets by extending global leadership in Nutrition, Health and Services powered by Data”.
With the breadth and scale of our Petcare businesses we have unique and unrivalled data assets. The potential to create benefits for Pets and sustainable competitive advantage is huge and we need to seize this opportunity now.
Our data assets consist of Veterinary data including appointment and invoice details as well as the medical histories and diagnostic details this provides. We have breed and disease marker data from our DNA diagnostics business (Wisdom Health), Location and Activity Tracking data from our Whistle business. From our nutrition businesses we have sales data, some consumer data as well as valuable information about retailers, Veterinarians, Breeders and Shelters. We also have third party data providing us with product purchasing insights and the potential to develop deeper and broader views into Petcare shopping through collaboration and D2C engagement.",4.2,"MARS
4.2","Franklin, TN",10000+ Employees,1911,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD)
Data Scientist,$82K - $161K (Glassdoor est.),"Job Description:
At Fidelity’s Artificial Intelligence Center of Excellence (COE), you won’t be just tinkering around the edges, you’ll be building critical solutions that will benefit our clients for years to come. We work closely with business stakeholders, collect requirements and deliver high value AI/ML solutions that drive customer and business value. Those of us who love to work with data see this as the pinnacle of opportunities that you cannot find anywhere else in the industry.
The Team
The AIML (Artificial Intelligence and Machine Learning) team contributes to the vitality and growth of the organization through researching and building complex, cutting edge and scalable AI algorithms, models, platforms and technologies to significantly improve customer experience and drive business results. Our team of high caliber scientists, mathematicians and statisticians use rigorous quantitative approaches to ensure that we are efficiently building algorithms and technology relevant to the business or customer experience issue at hand.",4.0,"Fidelity Investments
4.2","Boston, MA",10000+ Employees,1946,Company - Private,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Machine Learning Engineer,-1,"About thredUP:
thredUP is transforming resale with technology and a mission to inspire a new generation of consumers to think secondhand first. By making it easy to buy and sell secondhand, thredUP has become one of the world’s largest resale platforms for women’s and kids’ apparel, shoes and accessories. Sellers love thredUP because we make it easy to clean out their closets and unlock value for themselves or for the charity of their choice while doing good for the planet. Buyers love shopping value, premium and luxury brands all in one place, at up to 90% off estimated retail price. Our proprietary operating platform is the foundation for our managed marketplace and consists of distributed processing infrastructure, proprietary software and systems and data science expertise. In 2018, we extended our platform with thredUP’s Resale-As-A-Service (RaaSⓇ), which facilitates modern resale for a number of the world’s leading brands and retailers. thredUP has processed over 125 million unique secondhand items from 35,000 brands across 100 categories. By extending the life cycle of clothing, thredUP is changing the way consumers shop and ushering in a more sustainable future for the fashion industry.",3.6,"thredUP Inc
3.6",Remote,1001 to 5000 Employees,2009,Company - Public,"Department, Clothing, & Shoe Stores",Retail,Unknown / Non-Applicable
